text,label
Why is the copay $75 for M-END PE LIQ and FIXODENT FREE CRE and M-END PE LIQ and FIXODENT FREE CRE would be?,rx_drug_price
do you give the TetanusDiphtheria-(booster)  shot,available_vaccine
I need to speak to somebody at the pharmacy,live_pharmacist
what is the cost of LEVOMEFOLATE CALCIUM ALGAL POWDER CAP and GAUZE PADS 4X4 PAD?,rx_drug_price
Can LEVALBUTEROL HCL NEB and ARNICARE ARTHRITIS TAB cause side effects?,drug_side_effects
Will my insurance cover TUSSIN CF LIQ and AZOLEN TINCTURE SOL,drug_insurance_coverage
schedule an appointment for a vaccine Shingles-(Shingrix)  on Aug 20th,create_vaccine_appointment
Is the Hepatitis-A  vaccine available at your location?,available_vaccine
Sorry  I didn't catch that. a little louder,rephrase
pricing for the NORTHERA CAP and EMCYT CAP?,drug_insurance_coverage
Can you provide the store fax number at 22546?,store_faq
directions to 3450 HENDERSONVILLE RD.CORNER OF HIGHWAY 25 AND CANE CREEK ROAD.,store_directions
price of the NUTREN 1.5 CAL LIQ and HEMLIBRA INJ prescription?,rx_drug_price
a medication I'm on conflicting with another VIRT-C DHA CAP and CENTRUM SILVER TAB?,drug_interactions
all right so,hold_on
talk to an agent yes,live_pharmacist
Can I cancel my Whooping Cough-(Adacel)  vaccine appointment at the point of service plan?,cancel_vaccine_appointment
Does PENTOXIFYLLINE POW and FERREX 150 FORTE CAP have any known drug interactions?,drug_interactions
I want to cancel the refill of QC TUSSIN EXPECTORANT ADULT LIQ and ATAZANAVIR CAP that you already did?,rx_cancel
Bye,thank
I need to have SB LORATADINE TAB and EASY TOUCH PEN NEEDLES 31GX1/4 MIS refilled,rx_refill
PCCA PRACAMAC BASE OIL and FUNGI-NAIL SOL? instructions,drug_dosage_instructions
please provide a pharmacy location at 02176 zipcode?,store_address
when can I pick up my photos at 194 JACOBS HIGHWAY?,store_connect
need to Meningitis-(Group B)  vaccine appointments,get_vaccine_appointment
Can I get the Rabies  vaccine at your pharmacy now?,available_vaccine
Which Meningitis-(Group B)  vaccine is currently in use?,available_vaccine
How do I check the availability of the Hepatitis-A  vaccine?,get_vaccine_appointment
Where is the pharmacy located in PANAMA CITY BEACH?,store_address
Can you tell me if the store at 991 MAIN ST. is in the MST time zone?,store_timezone
What time zone does the store at 21784 fall into?,store_timezone
Could you put me on hold until a few minutes?  until the next available representative is free.,hold_on
will you mail out that PANDEL CRE and GRISEOFULVIN MICROSIZE SUS to me I have a card on file and a credit card?,rx_delivery
What symptoms does RISPERIDONE SOL and ISTODAX INJ treat?,drug_usage
what are the hours for tomorrow at 16503 zicode,store_hours
Is there a box for expired prescriptions at the store in 02452?,store_faq
hi this is Medical Assistant I'm looking for information about a potential allergy to TEA TREE OIL OIL.,healthcare
Can you tell me if the store at 15000 SW 72 STREET is in the EST time zone?,store_timezone
Can you provide the address for the pharmacy in 66062?,store_address
I need for that rest of XYLOCAINE INJ and FABIOR AER prescription to be replaced back on the Shelf I have more than enough pills for at least 3 weeks so I don't need to pick it up,rx_cancel
I'm having some problems with 1 of the NITROMIST AER and AVEED INJ  when I take it and I'd like to see if there was something else I could possibly take?,drug_information
i want to pickup my SUSPENDRX WITH BITTER-BLOC/UNSWEETENED SUS and CHLOROPROCAINE HYDROCHLORIDE INJ at WEST LEBANON pharmacy please provide full address,store_address
find out which dosage is in stock,drug_availability
find another Pharmacy that has it available for RADIAPLEXRX GEL and GLUCOSAMINE RELIEF TAB,external_rx_transfer
transferred SELSUN BLUE DEEP CLEANSING SHA and DESMOPRESSIN ACETATE MDV prescription from Bartells in Bellevue  WA over a week ago.,external_rx_transfer
moi,thank
I need to have the prescription refilled for METRONIDAZOLE CRE and ANTI-ITCH VAGINAL CRE,rx_refill
very good thank you,thank
Can LUMBOSACRAL SUPPORT PETITE MIS and DHIVY TAB be used for my illness?,drug_usage
calling as Healthcare Provider  Can patient use a generic equivalent for XALKORI CAP?,healthcare
Can I schedule a Meningitis-(Group B)  vaccine appointment at a pharmacy counter?,create_vaccine_appointment
Please hold my call.  please.,hold_on
Could you run that by me again? one more time,rephrase
at Orvis,store_address
Can you give me the address for the pharmacy in 07628?,store_address
Is the store far from my home at 1858 REMOUNT RD?,store_directions
I'd like to get it refilled and pick it up,rx_refill
Is the HPV-(Quadrivalent)  vaccine available for same-day pickup?,available_vaccine
Is it too soon for QC FIBER TAB and CLEAN & CLEAR PERSA-GEL MAXIMUM STRENGTH GEL prescription?,drug_usage
I'll remain on hold  until someone can assist me.,hold_on
How do I know if my TetanusDiphtheria-(booster)  vaccine appointment is confirmed?,create_vaccine_appointment
transfer SOOTHE NIGHTTIME DRY EYE THERAPY OIN and IVIZIA DRY EYES SOL prescriptions from Walgreens,external_rx_transfer
levels of OGSIVEO TAB?,drug_information
getting an update on why PREDNISOLONE SODIUM PHOSPHATE ODT ODT and AQUAFRESH DR SEUSS KIDS TOOTHBRUSH EXTRA SOFT MIS is on hold and just wanting to know what the date is that I can pick it up?,rx_action_notes_status
What is the cost?,rx_drug_price
would like to speak to the someone at the pharmacy,live_pharmacist
wanting to know how much NEOMYCIN SULFATE TAB and EQL DENTAL FLOSS EXTRA COMFORT/MINT/43.7 YDS MIS I should be taking?,drug_dosage_instructions
yes I have to speak to with a pharmacist,live_pharmacist
what is the store address that pharmacy in WANTAGH?,store_address
can you transfer me to the main store at ELK GROVE store,store_connect
what are the hours for tomorrow at FORT PIERCE location,store_hours
Nurse Practitioner is speaking  I need to update the prescription details for patient.,healthcare
speak to a pharmacist to cancel a PENTAM 300 VIA and ADVIL SINUS CONGESTION & PAIN TAB?,rx_cancel
that was oh mersol,thank
hello  this healthcare provider  What's the price difference between brand-name and generic SODIUM THIOSULFATE INJ?,healthcare
transfer MULTIVITAMIN W/IRON/INFANT/TODDLER DRO and BD 3ML SYRINGE/SAFETYGLIDE SHIELDING IM NEEDLE 23GX1 SYN medicne from Walgreens,external_rx_transfer
Do you offer the Dtap DT  vaccine?,available_vaccine
SM NICOTINE POLACRILEX LOZ and ALLERGY 24HOUR INDOOR/OUTDOOR TAB  information please?,drug_information
Can I get a reminder for my Polio  vaccine appointment?,get_vaccine_appointment
I'm having some problems with 1 of the JUNEL FE 1/20 TAB and BIOFREEZE CRE  when I take it and I'd like to see if there was something else I could possibly take?,drug_information
What is the process to cancel a Flu  vaccine appointment?,cancel_vaccine_appointment
when to take NEW IMAGE DRAINABLE POUCH 57MM MIS and ABRYSVO INJ?,drug_usage
I need to talk to the store about getting PERFOROMIST NEB and ACE ANKLE BRACE LARGE MIS in CALLAHAN.,store_connect
What is the dosage instruction for NUWIQ KIT and ELBOW COMPRESSION MIS?,drug_dosage_instructions
I need the prices of the PROGLYCEM SUS and BANDAGE ROLL 4.5X4YD MIS?,rx_drug_price
What interacts with LIDOCARE BACK/SHOULDER PAD and ALOE AFTERSUN GEL GEL?,drug_interactions
is SELEGILINE HYDROCHLORIDE CAP and FOLTANX TAB  in stock?,drug_availability
Nurse Practitioner is talking  Could you please provide the contact information for the pharmacist on duty?,healthcare
I will pay cash for PALYNZIQ INJ and BREATHERITE VALVED MDI CHAMBER/RIGID MIS. They will not approve?,rx_action_notes_status
What are your hours that you are closed for lunch at 137 E. FRANKLIN ST.,store_hours
What's the status of my LACTAID TAB and CREST TOOTHPASTE         REGULAR PST prescription?,rx_status
money orders,store_faq
check the store hours on the on Yom Kippur - October 12 at BOILING SPRINGS?,store_hours
Got it  thanks so much!,thank
Can you connect me to the store manager in 13033 COIT RD.?,store_connect
What is the earliest available appointment for Shingles-(Shingrix) ?,create_vaccine_appointment
Is it time for my Mpox  vaccine?,available_vaccine
when is the store at 4404 EL CAJON BLVDEL CAJON AND 44TH. open,store_hours
Does PRENAISSANCE CAP and HEADACHE FORMULA TAB have any known drug interactions?,drug_interactions
check the time of my Hepatitis-A  immunization appointment tomorrow,get_vaccine_appointment
I received notice that there was an upcoming vaccine appointment for Hepatitis-B ,get_vaccine_appointment
I do not accept alternative to MENEST TAB and BD NEXIVA SINGLE PORT 22GX1 MIS. If you don’t have it  tell me so I may use alternate Pharmacy for this prescription. Let me know asap.,external_rx_transfer
transfer my MIRALAX MIX-IN PAX POW and BD ECLIPSE SYRINGE 3ML/21G X 1 MIS prescription to another store,internal_rx_transfer
need to cancel Hepatitis-A ,cancel_vaccine_appointment
How do I change the insurance on file for SM ELASTIC BANDAGE MIS and CHILDRENS SILAPAP LIQ at 94598?,store_faq
can you transfer me to the main store at PLYMOUTH store,store_connect
Would you mind repeating that? more slowly,rephrase
ingredients for PRONUTRIENTS VITAMIN D3 CAP and DAILY PROBIOTIC SUPPLEMENT CAP?,drug_information
please fill the NORETHINDRONE ACETATE/ETHINYL ESTRADIOL/FERROUS FUMARATE CAP and FABB TAB prescription that is waiting for insurance approval and I will pay cash for the insurance does not cover?,rx_action_notes_status
why has ULTICARE INSULIN SYRINGE ULTRAFINE U-100/0.5ML/31G X 5/16 MIS and INSUFLON 25G X 0.71 MIS been canceled?,rx_cancel
I need to have my METHOTREXATE SODIUM SDV and ERYTHROMYCIN ETHYLSUCCINATE POW filled for 30 days,rx_refill
do you have any vaccine appointments for Meningitis-(Group B)  vacine,get_vaccine_appointment
12.5 milligrams,drug_dosage_instructions
What was that? slowly,rephrase
do I need a prescription for NEW IMAGE DRAINABLE POUCH MIS and CENTRUM ADULTS TAB?,drug_information
I need to transfer my MYCO-NAIL SOL and HM E VITAMIN CAP prescription to Stop and Shop pharmacy in sponsor,external_rx_transfer
I want to go to the store at MILLER PLACE city can you tell me the directions,store_directions
Could you put me on hold?  until you are free.,hold_on
I need my insurance information on file for TGT BLOOD PRESSURE MONITOR/AUTOMATIC MIS and GILTUSS BUCALSEP SPR?,drug_insurance_coverage
I need to cancel my SM BLOOD PRESSURE MONITORSERIES 200 MIS and EMEND CAP prescription that is being refilled and it says pending now even though it said you had no idea when it would come?,rx_cancel
asking my KALETRA TAB and EZETIMIBE/SIMVASTATIN TAB; what type of drugs they are?,drug_information
set up a refill for my prescription,rx_refill
what are the hours for tomorrow at 03110 zicode,store_hours
do I take RA HEMORRHOIDAL OIN and CLEARLAX POW  with food?,drug_usage
help transfer a prescription for PROCHLORPERAZINE MALEATE TAB and FREESTYLE SIDEKICK II VALUEPACK KIT,internal_rx_transfer
schedule for Minute Clinics,create_vaccine_appointment
directions for pharmacy  at NORTH AUGUSTA city,store_directions
Check prescription order status for TETRACAINE POW and FT PAIN RELIEF MAXIMUM STENGTH PAD,rx_status
How do I cancel my Hepatitis-A  vaccine appointment at the pop-up clinic?,cancel_vaccine_appointment
please scheduling appointment for Dtap DT ,get_vaccine_appointment
I need to have restricted prescription refills for LOKELMA PAK and CLOTRIMAZOLE POW,rx_refill
we got a call from retail store at RALEIGH.,store_connect
My bad  could you say that again??,rephrase
seeing if the ZANFEL MIS and CEFTRIAXONE SODIUM VIA in stock?,drug_availability
Pharmacy place or store_address in 90303 zipcode?,store_address
transferred MUCINEX SINUS-MAX CLEAR &COOL SPR and ENTERAL FEEDING PISTON SYRINGE MIS prescription from Bartells in Bellevue  WA over a week ago.,external_rx_transfer
Is the store at 8008 FIRESTONE BOULEVARD in the MST time zone?,store_timezone
Is TORCHLIGHT COMPLETE SUITE MIS and EMBRACE EVO COMPACT BLOODGLUCOSE MONITOR MIS  covered by insurance?,drug_insurance_coverage
need to pick up SENSODYNE MAXIMUM STRENGTH PST and CLOBETASOL PROPIONATE EMOLLIENT AER prescription at a different location,internal_rx_transfer
you told me,rephrase
Insurance question for PREFERRED PLUS INSULIN SYRINGE/U-100/0.5ML/30G X 5/16 MIS and CLEAR TAPE 1X10YDS TAP?,drug_insurance_coverage
Are there known drug interactions with STOOL SOFTENER EXTRA STRENGTH CAP and CLOBAZAM TAB?,drug_interactions
Polio  is availabe at pharmacy,available_vaccine
why is Insurance rejection for the RA SUPER MOLESKIN PAD and GNP VITAMIN C TAB?,rx_action_notes_status
How should I take PRO COMFORT DISPOSABLE GLOVES X-LARGE MIS and CARBAMAZEPINE ER TAB?,drug_dosage_instructions
I need the FSM COMPLETE TAB and BANDAGE ROLL 4.5X4YD MIS?,drug_availability
can I switch my vaccine to Blue,available_vaccine
Assistant Practitioner is speaking  Do you offer any medication therapy management services?,healthcare
reverse a SIMILAC SENSITIVE/FUSSINESS & GAS POW and EMPTY CAPSULE SIZE 1 GREY/PINK CAP?,rx_cancel
Do you have the Typhoid  vaccine available today?,available_vaccine
I need to transferLEADER INSULIN SYRINGE/1ML/29G X 1/2 MIS and BD ALLERGIST TRAY SYRINGE/1ML/27G X 1/2 KIT prescription from a different Pharmacy,external_rx_transfer
switch Pharmacy,internal_rx_transfer
schedule immunization appointment for Rabies  in Feb,create_vaccine_appointment
this CHICAGO Store is open today?,store_hours
I'm trying to get a V-GO 30 KIT and HEMMOREX-HC SUP,drug_dosage_instructions
Sorry  I didn't catch that.,rephrase
Could you tell me if good Rx for MYCOBUTIN CAP and CORTIZONE-10 PLUS CRE  would be less expensive?,rx_drug_price
Could you put me on hold until 5 minutes?,hold_on
a phone number Telegraph is available at 9838 BUFFALO SPEEDWAY,store_faq
Tried to get my mom and OLOPATADINE HCL SOL and GNP CALDYPHEN LOT delivered but it was canceled?,rx_delivery
Sorry  could you repeat what you said?,rephrase
Can I reschedule my Tdap  vaccine appointment after canceling?,cancel_vaccine_appointment
let me talk to the front store technician in 74012.,store_connect
connect me to the front store manager in 31093?,store_connect
an agent a person I want to speak to somebody,live_pharmacist
This OXYMORPHONE HYDROCHLORIDE ER TAB and GOODSENSE STOMACH RELIEF CHW has been in progress for 4 days. Please advise what the issue is?,rx_action_notes_status
I am happy to wait on hold until you can assist me  until the next available representative is free.,hold_on
Can you provide the time zone for the store at 189 SOUTH TURNPIKE ROAD?,store_timezone
discuss about the PROSOURCE PAK and DIAZEPAM RECTAL GEL GEL  drug information?,drug_information
I would like you to transfer MINTOX MAXIMUM STRENGTH SUS and BEXAROTENE CAP prescription to a walmart pharmacy that does have it please,external_rx_transfer
more information on SEMGLEE VIA and FOLLISTIM AQ INJ?,drug_information
Ask for a drug interaction for KEYFOLIC TAB and GNP D 1000 CAP?,drug_interactions
that is all  PARI TREK S COMBO PACK KIT and EASY TOUCH FLURINGE FLIPLOCK SAFETY SYRINGE 1ML/25GX1 MIS when will it be ready?,rx_status
What services are available for me at 27330?,store_faq
HPV-(Quadrivalent)  is available,available_vaccine
schedule Pneumonia-(Prevnar 20) appointment with the Minute Clinic,create_vaccine_appointment
checking to see if I can take NEOMYCIN/POLYMYXIN/DEXAMETHASONE SUS and DML LOT  along with the new medication that I'm starting?,drug_usage
What conditions does UNIFINE SAFECONTROL PEN NEEDLE/30G X 3/16 MIS and BUTORPHANOL TARTRATE VIA  treat?,drug_information
Monero want to see if insurance covered  for NYTOL QUICKCAPS TAB and HYDROMET SYP?,drug_insurance_coverage
why is PROPYLTHIOURACIL TAB and GNP CORN REMOVERS PAD used for?,drug_information
I got a message that my OFF ACTIVE AER and HM DIBROMM COLD AND ALLERGY CHILDRENS LIQ cannot be reordered yet?,rx_action_notes_status
i am Assistant Practitioner from doctor's office  What is the expected cost for PLENVU SOL with patient insurance?,healthcare
and that is all thank you,thank
I would like to speak to my pharmacist they called me and I'm calling back,live_pharmacist
Can I cancel my Flu  vaccine appointment at the association health plan?,cancel_vaccine_appointment
is VIRTUSSIN AC/ALC SOL and B COMPLEX CAP covered by my insurance?,drug_insurance_coverage
what is the current RSV-(Respiratory Syncytial Virus)  vaccine being used,available_vaccine
